             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE              SIDE              COMMENT        ,,,,,,,,,,,,,,,,,,,,,,
                         28202 2022-05-27   10:54:24  10:54:35     11      BCM-949510AI013     GOOD     KohYoung ZOO                  L10 T,,,,,,,,,,,,,,,,,,,,,,
Component ID,Volume(%),Height(um),Area(%),OffsetX(mm),OffsetY(mm),Barcode,  Date  , Time ,Job,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),Library_Name,Result,Spec,PinNumber,Image
R330,109.586,125.152,105.075,-0.002,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,1000000558,GOOD,,2,
R335,118.77,134.328,106.102,0.014,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,1,
R335,108.628,124.691,104.541,0.005,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,2,
R346,126.431,139.009,109.143,0.014,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R346,122.753,136.624,107.817,0.007,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R347,121.07,138.469,104.922,0.003,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R347,121.849,137.91,106.025,0.001,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R348,126.858,142.576,106.771,0,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R348,124.001,141.186,105.394,0.007,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R349,124.6,135.431,110.404,0.018,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R349,117.75,130.433,108.332,0.006,0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R350,122.706,135.039,109.041,0.008,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R350,125.128,136.984,109.614,0.016,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R351,122.675,136.597,107.77,0.017,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R351,123.645,140.409,105.673,0.008,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R352,122.36,139.553,105.216,0.007,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R352,123.382,139.147,106.404,0.008,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R353,126.666,143.271,106.092,0.003,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,1,
R353,124.094,143.333,103.893,0.005,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4584,0.4776,1000014345,GOOD,,2,
R354,125.613,137.508,109.62,0.015,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R354,116.987,127.146,110.412,0.008,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R355,124.79,136.242,109.914,0.007,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R355,123.774,136.726,108.633,0.014,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R356,111.743,126.94,105.634,0.006,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R356,109.141,123.256,106.257,0.002,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R357,113.685,129.711,105.174,0.017,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R357,111.242,127.189,104.954,0.014,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R358,113.808,129.38,105.557,0.014,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R358,113.092,129.809,104.546,0.019,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R359,121.291,138.233,105.293,0.005,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R359,115.907,130.355,106.699,0.01,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R368,115.358,129.889,106.576,0.02,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R368,114.038,130.385,104.955,0.011,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R383,108.514,123.304,105.606,-0.004,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,1,
R383,109.926,127.45,103.5,0.004,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50103A,GOOD,,2,
R391,122.28,136.07,107.839,0.018,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R391,118.879,133.397,106.94,0.005,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R392,123.717,143.169,103.696,0.007,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,1,
R392,131.557,147.382,107.115,0.012,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,2,
R394,114.754,131.569,104.664,0.003,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R394,104.723,123.84,101.476,-0.004,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R395,108.873,127.793,102.234,0.01,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R395,112.425,129.564,104.126,0.003,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R396,114.486,133.428,102.964,0.015,-0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R396,116.334,132.446,105.402,0.01,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R397,114.757,133.671,103.02,0.005,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R397,110.704,126.427,105.076,-0.005,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R398,114.783,133.64,103.068,0.013,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R398,113.198,127.022,106.94,-0.004,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R399,109.451,127.434,103.067,0.01,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R399,113.03,129.64,104.625,0.003,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R400,113.177,130.873,103.774,0.011,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R400,111.699,128.286,104.484,0.005,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R411,104.779,120.367,104.46,0.012,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,1,
R411,110.967,125.461,106.137,0.013,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,2,
R412,110.176,125.863,105.044,0.004,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A52206A,GOOD,,1,
R412,112.903,128.314,105.588,0.006,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A52206A,GOOD,,2,
R415,117.65,134.12,105.264,0.014,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,1,
R415,118.46,134.222,105.908,0.021,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,2,
R421,116.784,131.08,106.913,0.004,-0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R421,121.577,139.565,104.534,0.012,0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R422,124.633,141.039,106.041,0.011,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R422,124.935,142.459,105.239,0.018,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R423,114.691,131.072,105.003,0.009,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R423,117.225,132.601,106.086,0.012,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R424,122.645,137.548,106.999,0.007,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,1,
R424,115.979,133.557,104.207,0.018,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A510013,GOOD,,2,
R425,112.341,128.883,104.599,0.006,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R425,122.458,136.946,107.305,0.01,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R427,117.955,131.498,107.641,0.006,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,1,
R427,112.723,130.047,104.014,0.005,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A530003,GOOD,,2,
R430,118.666,136.735,104.143,0.006,-0.01,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R430,117.225,137.585,102.242,0.018,-0.011,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R434,118.587,133.382,106.69,0.012,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,1000000569,GOOD,,1,
R434,113.619,132.18,103.149,0.009,0.01,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,1000000569,GOOD,,2,
R435,121.895,137.731,106.203,0.015,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A51302B,GOOD,,1,
R435,114.071,130.777,104.67,-0.001,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A51302B,GOOD,,2,
R449,111.926,127.976,104.95,0.006,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,1,
R449,102.621,119.925,102.685,0.002,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A515003,GOOD,,2,
R455,115.353,129.706,106.721,0.001,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,1,
R455,115.242,131.397,105.246,0.012,0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3292,0.3252,105A530003,GOOD,,2,
R456,106.442,123.856,103.128,0.008,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.6604,0.5184,1000000331,GOOD,,1,
R456,107.613,125.177,103.162,0.006,0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.6604,0.5184,1000000331,GOOD,,2,
R460,115.063,129.053,106.992,0.004,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R460,118.107,131.25,107.984,0.006,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
R465,113.577,127.068,107.259,0.006,0.007,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A551003,GOOD,,1,
R465,119.159,134.883,106.011,0.007,0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.3252,0.3292,105A551003,GOOD,,2,
R468,111.348,128.635,103.874,-0.001,-0.009,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,1,
R468,109.933,125.599,105.033,-0.002,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059700001,GOOD,,2,
R470,112.523,128.377,105.18,0.002,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059536001,GOOD,,1,
R470,107.684,124.127,104.103,-0.003,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.4776,0.4584,1059536001,GOOD,,2,
R472,117.116,136.072,103.283,0.005,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,1,
R472,125.002,134.611,111.434,0.007,-0.005,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,2,
R474,112.149,127.064,105.914,0.007,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,1,
R474,116.57,132.254,105.769,0.021,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A510014,GOOD,,2,
R575,117.747,131.602,107.367,0.008,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,1,
R575,116.58,131.358,106.5,0.01,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,105A50330A,GOOD,,2,
R580,112.766,128.258,105.505,0.03,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000008732,GOOD,,1,
R580,105.871,120.715,105.244,0.011,-0.008,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,1000008732,GOOD,,2,
R584,120.774,133.592,108.486,0.022,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,1,
R584,117.709,134.13,105.309,0.014,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,105A50330A,GOOD,,2,
,102.264,120.331,101.982,-0.003,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,2.042,0.8276,PART56,GOOD,,,
,117.568,138.636,101.764,-0.002,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,2.042,0.8276,PART57,GOOD,,,
,104.39,121.934,102.734,0.005,-0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.8276,2.042,PART58,GOOD,,,
,91.858,107.159,102.866,-0.004,0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.8276,2.042,PART56,GOOD,,,
,90.212,106.242,101.894,-0.008,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.8276,2.042,PART57,GOOD,,,
,101.758,119.899,101.844,-0.007,-0.006,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.8276,2.042,PART59,GOOD,,,
,103.354,121.338,102.214,0,-0.003,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,2.042,0.8276,PART57,GOOD,,,
,101.554,119.297,102.152,-0.001,0.004,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,2.042,0.8276,PART57,GOOD,,,
,111.301,125.822,106.15,0.014,-0.012,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,PART60,GOOD,,,
,113.395,131.162,103.746,0.039,-0.011,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,PART60,GOOD,,,
,111.769,130.446,102.818,0.03,0.001,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,PART60,GOOD,,,
,107.291,126.398,101.86,0.022,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,PART60,GOOD,,,
,113.456,128.963,105.571,0.026,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,PART60,GOOD,,,
,107.689,128.064,100.908,0.029,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.2032,0.254,PART60,GOOD,,,
,119.144,134.689,106.15,0.013,0,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,PART60,GOOD,,,
,115.154,127.731,108.184,0.019,-0.002,,2022/5/27,10:54:35,D:\ADVANTECH\B19AK10AI23-10AI_KYSPI\BCM-949510AI013.mdb,50,220,50,220,50,220,0.254,0.2032,PART60,GOOD,,,
